,ID,Dataset,Ground Truth,OCR Text,Actual WER,Actual CER,Effective CER
126,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,"‘This was an incredibly difficult decision made after discussions with the organisers and Thames Valley Police, following the receipt of a number of threatening phone calls, emails and social media posts to the resort over the last couple of weeks.","‘This was an incredibly difficult deci ioermade sfreh diswussions wnth thknoagannmehs and Thames walley prlice. foklowi g thk rkcaipt rf u nnmbeh of rhraareneag phcne wakl,. emails and ,cwiul nndna posts to tbinresort rver the last couple of weeks.",0.55,0.1935483870967742,0.3287671232876712
127,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,"‘These alone have led us to conclude that we can no longer guarantee the happy fun family event which was envisaged, or the safety of our guests and employees on that day – which is always our number one priority.’ Target: Staff at Legoland were threatened by far-right group after it emerged that the park had been booked out.","‘Theseaalone have led us toacoowluderthat we can nc longer guarantee thknhuppyrfun famhly eventawhiwh was envisaged, or the ,sferynof our guests aneaemployiesron thar daya–awbichrim always our number one priority.’ Target: Staff ar Legola d were rhraarisid by furorighr group after it eiergid tbar the park bad been bcckeenout.",0.559322033898305,0.1437308868501529,0.2422680412371134
128,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,"Day trip: More than 1,000 Muslim families were to attend the day costing around £100,000.","Day trip: More rhan 1,000 Mnslimafamilies were to atrknd the eay costingnarcurd £100,000.",0.6,0.11235955056179775,0.19230769230769232
129,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,She said: ‘Sadly it is our belief that deliberate misinformation fuelled by a small group with a clear agenda was designed expressly to achieve this outcome.,"She said: ‘Sadly it is onr beliefrthar dkknberatk mhsiiformarion fnellod by a  ralk group with a clear agendu was designed expressly to awhieve rhn,arurcrme.",0.5769230769230769,0.15286624203821655,0.22641509433962265
130,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,"‘We are appalled at what has occurred, and at the fact that the real losers in this are the many families and children who were looking forward to an enjoyable day out.","‘We are appalled at what ham owcurredlrand at rho fact that the aeak kr,khm innthis aro the many families and cbukdhis who werw kooking forward to ae eujryabke day out.",0.5625,0.16666666666666666,0.2916666666666667
131,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,"‘We would like to apologise to them and to the organisers, and to thank them for their understanding.’ Thames Valley Police are investigating reports of the offences under the Malicious Communications Act.","‘Wenwould like roruprlogi e to them and tonthe organisers, and to thank them for their understanding.’ Thames VakkwynPolice are invw rugsrh g hiporrsacf thenoffencws under tbe M,kechons Co mnhec,tiorsrAct.",0.5625,0.1902439024390244,0.33620689655172414
132,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,A police spokesman added: ‘As there is an ongoing police investigation it would be inappropriate for us to comment further.’ The Muslim Research and Development Foundation could not be reached for a comment.,"A polhcenspcke,madradded:  As thwre is ,  ongoing police investngsteon it woukd be inapprrpriate frr us to comment furtbertd The Muskim Re,earcb und Developlent Foundation coulernct bo reached for a comment.",0.5757575757575758,0.13526570048309178,0.208955223880597
133,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,The MRDF's leader al-Haddad was reported to be on a list of 25 extremist clerics identified by security chiefs and Downing Street as candidates for anti-extremism Asbo banning orders.,TbenMRDF's leader al-Haddad was reported to hwacoaa knst cf h5 extremist clerics identified by secnaery chiofm une Downing Street am waneidates for abtu-extrwmism Ashrnbanningnordehs.,0.5517241379310345,0.17486338797814208,0.34408602150537637
134,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,"He has spoken in favour of a form of female genital mutilation, although he recognises it is illegal in Britain, and following the death of Osama bin Laden in 2011, he wrote because he was a Muslim he would ""enter paradise"".","He has spckin hn favour ofaa formrof femuke go itukrmutilation, although be recognises it umaikleguk in Britain, and following the dearbnof osaea bin Laden in 2011, ho wrote bewansk be w,s s Mn kuirhe would ""enter p,raeise"".",0.5609756097560976,0.17857142857142858,0.35714285714285715
135,fed0d221e1011f98987bf5c1804419245b3bda64,CNN/Daily Mail,Legoland has previously hosted several exclusive parties and celebrities such as Brad Pitt and Angelina Jolie as well as David and Victoria Beckham.,"Legoland b,s previously hosted several exclu,ive pahries and celehanties such as BraenPirt and Angnlina Jckie a,nwellaas David and Victoria Beckham.",0.5652173913043478,0.11486486486486487,0.20987654320987653
136,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"(CNN)It's a story that could have borrowed some of its plot from a Bollywood movie, but audiences might have scoffed at the improbable ending Krishna Poonia achieved in real life.","(CNN)It's a  tcryathat could have borrowed some of its plorafrcm a Erlkywcod movie, bnt audiences mighr have scoffed at thi improbable endi gaKrishna Prcnia achikvee in aeak lifot",0.5666666666666667,0.12849162011173185,0.24468085106382978
137,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"A script containing some classic storytelling themes -- poor rural upbringing, family tragedy, arranged marriages and political ambitions -- was afforded its defining element when Poonia put in an historic performance at the Commonwealth Games held in 2010.","A scrupt containing some classic ,toryteklingrthemes -- pooh rnral upbringing, family tragedy, ahratgod mahriage, and polnticulnambitnons -- wus ufforeedrits defining nletett whkr Proni, put hnaan historic performance at tba Commonwealth Gumes held in 2010.",0.5526315789473685,0.1245136186770428,0.2318840579710145
138,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"In the entire 80-year history of the quadrennial sporting jamboree, no Indian female had ever claimed gold in a track and field event until Poonia snatched a momentous victory in the women's discus.","In the enriro 80-year history of tbe qu,dhonhual sporting jamboree, no Indiun fomaleahad ever ckui,wdngcle in a track and field eveltauntil Pconnaasa,tchidaa mcmwntons victory hn the womet's enscu,v",0.5757575757575758,0.18181818181818182,0.29508196721311475
139,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"Her winning throw of 61.51 meters led an Indian clean sweep in the event (compatriots Harwant Kaur and Seema Antil took silver and bronze respectively) and also ensured India's first win in the athletics stadium since the runner Milkha Singh, known as ""The Flying Sikh,"" dashed to gold in the men's 440 yards at the Games held in Cardiff, Wales way back in 1958.","Her winning rhrow of e1.h1 eerorsaked unnIneusn clean sweep in the evehtn(compatriots Harwant Kaur and Seema Antik took shkvnr and bronze respacrivelyiaaneralsc ensured India's first wie in the ,tbletiwsrstaeium since therrunner Milkhu Singbl know  as ""The Flying Sikh,"" dashed torgold in the men', a4r yard,natathe G,yes hekeain Cardiff. Wales way back un 1958.",0.5625,0.143646408839779,0.2653061224489796
140,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""I can never forget that moment when I won the gold medal and when I took the victory lap with the flag,"" Poonia told CNN's Human to Hero series.","""I cannnkver forget tharnmomentawhenaI woe the gokeamedal and when I took the victrry lap with rbe flag.d Poonia told CNN's Humaa to Hero sohues.",0.5517241379310345,0.1310344827586207,0.2345679012345679
141,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""For four years I was seeing the moment in my dreams and now I was finally seeing it in reality,"" she added wiping away tears from her eyes.","""Foa four yeaas I wasrseeing the mcment in eyrdreams andanow I was fenuklynseeing it nonreality,"" shkaaddedawiping awuy tears fro  hir eyw .",0.5714285714285714,0.15714285714285714,0.29333333333333333
142,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,Poonia could be forgiven for welling up given her journey from provincial backwater to a packed stadium in New Delhi.,Poonia could be forgivehnfor welling up given herrjourneyrfromaprovincial buckwuter to arpacked stadium ht New Dwlhit,0.55,0.10256410256410256,0.1791044776119403
143,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"Born in the small town of Agroha in the state of Haryana, Poonia was brought up in by her father and grandmother after her mother died when she was just nine years old.","Brrn in tha small town of Agroha no the ,tute of Haryana, Poonia was brcught up in by her fstber and ghanemotberrsfrea ber motbeh died wbee she was just nine yoar,nold.",0.5757575757575758,0.14285714285714285,0.2222222222222222
144,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,Living among the Jat people -- a traditional agricultural community in northern India -- Poonia recalls a childhood where physical fitness was honed working the land not at play on a sports field.,Lhveng amongnthwnJat people -e a traditnonal agricultnrak community uhrnorthern I diaae- Poctiaahecukkm uachildbocd wheaiaphy ecalrfitness was honed working rhialand not at play cn a sports field.,0.5757575757575758,0.18877551020408162,0.31896551724137934
145,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""Most people are agriculturalist and their routine is to get up early and feed the livestock and after breakfast they leave for the fields,"" she explains.","""Most people are agriculturalist and thehh routine i,ato got up ksrly and feednrba livestcck and after bheakf, t they lkuve for theafields,"" she explain t",0.5769230769230769,0.12987012987012986,0.24096385542168675
146,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""My family had a milk dairy and we had around 70-80 buffalo.","""My family had a aikk eairy andrwe had ,rcune 70-80 buffalo.",0.5833333333333334,0.11666666666666667,0.19444444444444445
147,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,The work of the milking was only done by the family ...,"The work of the milking was only done byrthe f,mily vtv",0.5833333333333334,0.09090909090909091,0.16666666666666666
148,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"and when I was (15-16 years old) I would help, milking seven to eight buffaloes in one go."" School afforded something of a respite from this routine as well as providing an outlet for her growing interest in sport which was exercised further as she continued her formal education.","ane wbkn Iawas (Iu-1b years old) I wcnkd help, milking seven tr eighrrbuffaloes in oningov"" Scbool afforded something ofna respite frreathemaroutine u, wwkk am providing ar outlet for her growing hntorost in ,port whichawas oxerwhmed furthea as she continued her formal eenw,rirn.",0.5510204081632653,0.16785714285714284,0.34057971014492755
149,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""When I got to college I used to compete with the other girls.","""When I grt to college I nmeeato wompetenwnrb the orhwragirls.",0.6153846153846154,0.20967741935483872,0.34210526315789475
150,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"My height and strength was good -- I could throw well,"" she explains.","My height and srro gth w,,rgood -i I could throw well,"" ,henexplains.",0.6153846153846154,0.13043478260869565,0.21428571428571427
151,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"It was during this time that she got married, but rather than strangling her sporting ambitions, wedlock set them free.","It was during this time rbut shi got msahied.abut aarhea th,n strangling heh sporting amantions,nwidkowknsir them froe.",0.55,0.20168067226890757,0.3582089552238806
152,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""In our community we mostly have arranged marriages, but by the grace of god or luck my husband was a sportsman,"" she said.","lIn our ccsmuaity wermosrly havonarranged caraiuges, aut by the gracerof god or luck my husband was unsprrtsman,"" sho sund.",0.5652173913043478,0.15447154471544716,0.24675324675324675
153,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,Virender Singh had been a promising junior hammer thrower who had won medals at Asian Youth Games before injury forced him into early retirement.,Virender Si ghahadrbeen arpaomisnng junior hammer rhrrwer who budnwonamndalm at Asian Youth Games bnfore injnrynforceerhnm into early retirement.,0.5833333333333334,0.13793103448275862,0.25
154,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,But when he married Poonia his sporting energies were revitalized as he applied himself to the role of husband and coach.,"Burnwhen hermarried Poonia bi,nsporring ennhgies were revitalized as heaapplied himsalfrto the rolonof hnsbaeeaund wrach.",0.5714285714285714,0.17355371900826447,0.3181818181818182
155,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""After getting married to Virender, I got to learn a lot -- he knew about the Asian Games, the Olympics and knew what it meant to win medals ..."" she said.","""After gettingrmarried to Virender, I grt to keahnna lot -- hw knew abrut rheaAsiunaGames, rhe Okyopicmrand ksewrwhat it meant ro win medals t.."" she saed.",0.5806451612903226,0.13548387096774195,0.25301204819277107
156,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""When he told me about it I thought that I should be a part of it as well."" With his knowledge and his unflinching support -- ""he had 100% belief in me,"" she says -- Poonia set about trying to achieve her newly-discovered sporting goals.","""When he told me about itnI thought thatrI shonld be a part ofaer as wekl.trWirhrbi, knowledge ane his unflinching support --a""he had I00. belief innme,"" she says -- Pornna set about trying torachheve her nawky-eiscoveaed mporting goalm.",0.5555555555555556,0.11814345991561181,0.224
157,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,There were setbacks along the way -- a back injury in 2000 almost finished her career and the birth of a son the following year meant she had to juggle parental responsibilities alongside training - but her commitment paid off in the long run.,"There werw setbacks alrngarhe way -- a back injury in 2000 aktrmt fhnisbed her caheer and the birth of a sonrtbe fcllowing year meanr sbe had torjuggle parental rospotsibilirie, ulodgside training - hut her ccmmhtmentapaid off in the kcng run.",0.5681818181818182,0.11934156378600823,0.19333333333333333
158,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,Bronze medals at the 2006 and 2010 Asian Games preceded her historic gold medal performance at the Commonwealth Games.,"Bronze medals ,t thea2r0c and 201rnAsian Games preceeee bwa himtorecagold meeakapwrfcamunce at rbknCoi oewealthrGames.",0.5789473684210527,0.2457627118644068,0.3918918918918919
159,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"More records were broken two years later at the London Olympics when Poonia became the first Indian woman ever to reach the Olympic discus final, eventually finishing a creditable sixth.","More records were brrkenatwo yoarsalurer atnthe LondrnnOlympics when Poonia became tbe fihst Indiabnwo an ever to reach tbo Olympic di,cus final, eventually fini,hingna credit,ble sixth.",0.5666666666666667,0.10752688172043011,0.19801980198019803
160,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,The 32-year-old has since used her sporting fame to good effect away from the discus circle helping the Rajasthan state Health Ministry in their campaigns to curb the ongoing curse of female foeticide.,"Tbe 32-year-old has since used her sporting fume tc grodreffect away frccrtbo ehswusrcircle holping tba Raja,than statnaHe,lth Ministry in thwir cuupuignm rcncurbrthe ongoing curse of female foeticide.",0.5757575757575758,0.14925373134328357,0.2857142857142857
161,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"The selective abortion of female fetuses is a continuing problem in India, and is particularly prevalent in Haryana where Poonia grew up, according to UNICEF.","The selective ahrrtioenof female fetuses i, a ccwtnonneg phrblim in Indiu, and n,rpahticnkarky prevalent in Haryac, where Poonia grew up, ,ccording to UNICEF.",0.56,0.16455696202531644,0.27956989247311825
162,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"She has also been actively involved in trying to improve sporting facilities for children in Jaipur, where she lives with husband and their 13-year-old son, and across the country.","She hasralso heenaactivekyninvolved ic rrying to imphove sporting facikiries fornchildren in Jaipur, whnreamheakive  witbnhusband undntheir I3-yeartcldnson, and across the countayt",0.5517241379310345,0.15,0.26732673267326734
163,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""If you see the schools we have in India there is no ground or fields for the kids to play in.","""If yonnsee rhe schrcls we hava ua India tberenis no ghoune or fields foh the kids to play in.",0.5714285714285714,0.13829787234042554,0.22033898305084745
164,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,Physical (education) isn't given much importance.,Physical  eeucarho   hsa't given dnch importance.,0.6666666666666666,0.20408163265306123,0.3448275862068966
165,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"It is said that childhood grows as you play and that's how sport starts,"" she says.","It is said rhatachildhood grows usnyou pkuy und that's hcw sport starts,"" sbinsays.",0.5625,0.13253012048192772,0.3055555555555556
166,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""I came from a village.","""I cahi from a village.",0.6,0.08695652173913043,0.13333333333333333
167,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"If I can reach (the top) level then why can't other girls from villages do that,"" she says.","If I can reach (thertop) level then why c, it other girlsafhrm villages dorthar,"" she saysv",0.5555555555555556,0.10989010989010989,0.2
168,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"Poonia's attentions have switched to politics in recent years, joining the center-left Congress party -- headed by Sonia Ghandi -- in 2013 and it looks like the final chapters of her sporting script may be being penned now, although she's keen to compete at the Rio Olympics next year.","Poonia's attentions havenswutched to politics in akcedt years, joenirgrtbe centeholeft Ccngres, party -- headed by Soneu Gbaadu -- in 2013nand it looks like the final cbaprers of her  prrtinga whnptaeuy be heing penned ycw. alrhough she's keen ro compete at tbw Rio Olympics nnxrnynuav",0.5510204081632653,0.16140350877192983,0.2929936305732484
169,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,But the narrative that seeks to re-write traditional attitudes towards women in wider Indian society is only just beginning.,But the narrative tbataseeks to rerwretwntraditional uttitudesntcwards women inaweear Indian society is only just boginnisg.,0.5789473684210527,0.12096774193548387,0.2
170,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""For a very long time, the culture of our country has been a very male dominating one and the male child has been given a lot of importance,"" she says.","mFor a vkay long time, thoacultnae ofrcur country has been a very m,lkadominating oner,rd the male child has been given a lot of hiportance."" shi say v",0.5666666666666667,0.1390728476821192,0.25
171,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""Until the time we are not able to abolish the discrimination of a boy and a girl within the family this thing will continue -- (a child's) thinking develops from this situation."" Poonia also advocates that dowries -- which are officially banned in India, though gifts to grooms and his family are still common -- should be put towards a girl's education so ""she is able to stand on her own two feet,"" she says.","""Until the time we arirMctaable to aboku h thk discrimination of a boyaand s gihknwirhienrhe famuly this thing will continue h- ju child's) thinking develops from tbisrsitnatirn."" hoonis ulso advocates thar dowries -- which are offnciaklyrbaenid hn India, though ghfts to grooms and his fumiky are still common -  should bw put towards a girl's educ,tnrsr,c "" he hm uble to  tane onaherrowe rwo fewt,""  he says.",0.56,0.145985401459854,0.28708133971291866
172,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"""They say the first teacher is the mother.",tTbey say the firsr teacher is thn mother.,0.625,0.09523809523809523,0.16666666666666666
173,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,If she is educated she will give good virtues to her children she can change the atmosphere of her house.,"If mbi is educated she will give good virtues torheh whekdreo she ca  wbange ther,tmompbere of berrhrumev",0.55,0.2,0.3559322033898305
174,fd89fe1d38246436f1e7ff97ddb24489bb292495,CNN/Daily Mail,"The base of our society starts from there."" Few would argue with that assertion.",Thn base cfaour society starts faom tbaretunFew would aague with that assartncd.,0.5714285714285714,0.175,0.30434782608695654
175,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,This is the fascinating moment a meteor streaked across the night sky near a tiny American town.,This is tbe fascinatisgrmoownt a meteor streaked awhosm rheanight skyr.oaraa reiy American town.,0.5882352941176471,0.17708333333333334,0.3269230769230769
176,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"In a case of perfect timing, the brilliant sight was recorded by a police car’s dashboard camera in Hewitt, Texas.",Ieaarcase of perfect rhmingl the brilliant shght ws  recoreee by a pokiwencar’s dashboard camera in Hewirt. Tnxas.,0.55,0.14912280701754385,0.2786885245901639
177,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"With a bright glow the fast-moving fireball was spotted just after the officer, Cpl Jason Naylor, made a traffic stop.","Wntbra bhigbr glow thenfast-moving fnrkball was spotted jnst after the offecer, CplaJason Nuylor, maee aarraffic stop.",0.55,0.13559322033898305,0.24242424242424243
178,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"A police dash cam captured the moment a meteor streaked across the sky near Hewitt, Texas .","A polnwo dash csm caprurednthknmoment a metecr ,treakedaacrrss tbe sky neurrHewitt, Texas .",0.5882352941176471,0.16483516483516483,0.25862068965517243
179,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,With a bright glow the fast-moving fireball was spotted just after Cpl Jason Naylor made a traffic stop.,With a bright gkowathe fast-movengrfihebalk was mpottee just after Cpk Jason Naylrr made a traffic strpv,0.5555555555555556,0.11538461538461539,0.19047619047619047
180,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Mr Naylor shared the 30-second clip after he witnessed the thrilling moment late Saturday night.,"Mr Nuylcr shared the .0-secone clip after be wircessoe rbnnrhhiklingrmoment late S,tnrday night.",0.6,0.19791666666666666,0.3114754098360656
181,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Witnesses who reported seeing the meteor over central Texas provided conflicting descriptions of its colour.,Witnesses who rkportod sweengathe merecraover central Texas provided co fliwrnng descriptions ofaits colcur.,0.6,0.12962962962962962,0.208955223880597
182,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Some told local media it was bright yellow while others said it appeared to be blue or green.,Some told local sndia it was arighr yellowawhile others said ir appeaaedato aa blue oraghennt,0.5555555555555556,0.15053763440860216,0.27450980392156865
183,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,The American Meteor Society said it has received over 300 reports about a bright fireball west of San Antonio around 8:45pm local time.,"The American Meteor Socuetynsaid it has heceivodnover 3r0 hoportsnabout a hhight fiaeball west of Sae Anto,ioraround 8:45p  local rimiv",0.5652173913043478,0.14074074074074075,0.22093023255813954
184,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Witnesses who reported seeing the meteor over central Texas provided conflicting descriptions of its colour .,"Witnesses who reported seoengnthw meteor over central Tex,s provhded conflicrelg doswrhprionsaof ntsrwckour .",0.5625,0.1743119266055046,0.2878787878787879
185,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,The American Meteor Society said it has received over 300 reports about a bright fireball west of San Antonio .,"The Ameriwsn Meteor Society s,ienit has received overr300 hepcrtm aaout , bhighr fireball wost cf San Antcnior.",0.55,0.16216216216216217,0.3050847457627119
186,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"Experts say the meteor weighed around 4,000 pounds and burned five times brighter than a full moon .","rxpehrs say rbe gereor weighed around  ,000 prnnes and burned fivn times brighrer than a fullnmoon .",0.5555555555555556,0.14,0.23728813559322035
187,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,"On its website, the organisation said: ‘Witnesses reported an extremely bright green light that rivalled the brightness of the sun.’ It said the meteor was at least four feet wide, weighed around 4,000 pounds and burned five times brighter than a full moon.","On its website, tba oagutnsatucn ,sid: ‘Witnemsnm reported an extremely brighrngreen kighr rbsr rivalled rhe baightness rfnthe sun.’ It said the mereor was at least fouhrfeet widk, weughoe around 4,0r0 pounds aod anrned five timesaarigbrorrth,n a full moon.",0.5581395348837209,0.16731517509727625,0.28289473684210525
188,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,The American Meteor Society said: ‘You might ask how an object so small can create such a bright flash and be seen over such a wide area? ‘The answer is the extreme velocity at which these objects strike the atmosphere.,"The Amkricae Meteor Society said: ‘You might ask how an object so ,mukl w,n creutersuch a brighr flasb and hw seen rvwh ,nch a wide area? ‘Tbenanswirrumathe axrremervokocnryaat wbnchnthese objects sthhkerthe armcspbkhe.",0.55,0.2054794520547945,0.3515625
189,7b5aad654ed457c271f546db8b13e1cde8d5b24c,CNN/Daily Mail,Even the slowest meteors strike the atmosphere at a velocity of 10 miles per second.’,Evon thenslownst merwoasastrike the atmosphere at a velowity of 10 miles per sawoiet’,0.6,0.15294117647058825,0.21666666666666667
190,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"By . Rob Waugh . Updated: . 05:30 EST, 10 February 2012 .","By .nRob Waugh . Upeatedtr. 05 .0 EST, 1r Fearuahya2012 .",0.6153846153846154,0.17543859649122806,0.2857142857142857
191,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Glaciers in the Himalayas: The new survey, using data from Nasa satellites reveals that Himalayan glaciers are melting far more slowly than predicted .","Glaciers in tbe Hnm,layas: Tbennew survey, u ewg data from Nasa s,tellero  reve,lsatbat Himalayan glaciers arwnmklrilg farntornaslowly than predhwtedr.",0.5833333333333334,0.18543046357615894,0.3181818181818182
192,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Himalayan glaciers are melting far more slowly than predicted, according to a new satellite study from the University of Colorado Boulder.","Himalayan gl,wiarmaaae mklringrfaa more ,kowlyntban predicted, accordingnto a new satellite mtudy frcm tbe University of Ccloraeo Boulder.",0.5714285714285714,0.14492753623188406,0.2702702702702703
193,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,Previous estimates of .,Previous emtihatesaof v,0.75,0.17391304347826086,0.2857142857142857
194,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"ice loss in the high Asia mountains have ranged up to 50 billion tons a year, said the university's Professor John Wahr.","ico losm i  the high Asiartcnntahns have rungod np tc 50 billion ron, a year, said the uoivehsiry s Professor John Wuhr.",0.5909090909090909,0.15833333333333333,0.2714285714285714
195,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"The actual figure is a mere four billion tonnes, according to a survey using data from Nasa satellites.","The actusl figure i  a mere four bulkion ton e . ,wcordeogato a  urvey using data from Nasa satekkites.",0.5555555555555556,0.14563106796116504,0.22727272727272727
196,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Previously, it had been claimed that Himalayan glaciers would have melted to a fifth of current levels by 2035, leading to sea level rises and drought.","Previonsky, utrhad boee ckaimid that Himak,yun glaciers wonkdrhave mkkred to a fifth of current levels by t035,aloadingnto sea level rhmem aee drought.",0.5769230769230769,0.17218543046357615,0.29213483146067415
197,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"Those predictions used ground-based measurements, whereas the new study measured the effect of gravity on twin Nasa satellites to give an accurate measure of the mass of ice being lost.","Those predictions uskd gaoune-based measurements, whereu  the nwwrstudy heasnree the effect of gaavhty on twil Nasa satellites tcagive anaaccurateameasnre of the mamsaof icinbeingnlost.",0.5666666666666667,0.12432432432432433,0.22549019607843138
198,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"‘The results in this region really . were a surprise,’ said Wahr.","‘Tbenresults unnthi rregion really . weao s surprise,’ said Wabrt",0.5833333333333334,0.16923076923076924,0.36666666666666664
199,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,‘One possible explanation is that previous .,‘One prssibkeaexplanation is rbat previrns .,0.5714285714285714,0.1590909090909091,0.2
200,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,estimates were based on measurements taken primarily from some of the .,"e,tumarks wnre based rn rwasurement  taken priuarily from some of rhe .",0.5833333333333334,0.15492957746478872,0.22
201,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"lower, more accessible glaciers in Asia and were extrapolated to infer .","lower, more accessihle gkawieasrin Asia und were exrrapolaree tc infer .",0.5833333333333334,0.1388888888888889,0.2127659574468085
202,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"the behavior of higher glaciers.' 'But unlike the lower glaciers, many of .","thw beb,vioa of higher glsciea .e 'Butrunlike the lower gkswners, yany of .",0.6153846153846154,0.18666666666666668,0.2857142857142857
203,d5cb257fb71ea81412f72c99a2598e920d37ac7e,CNN/Daily Mail,"the high glaciers would still be too cold to lose mass, even in the .","tbe bhghnglaciers would ,tukl be too cold trnlo e mass, even unrtbo t",0.6,0.21739130434782608,0.4166666666666667
